Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
Fe3HgC,16.8513,12.3096,-4.5418
AcPr2(DyTm)2,24.4759,26.2307,1.7548
Mg2CrBiN5,20.8079,18.4708,-2.3371
Ho(SnRu)6,19.0389,21.0455,2.0065
InIO4F,16.7654,14.867,-1.8984
Na2SrTi,21.1773,18.0288,-3.1485
Ac2SnRu,38.9615,38.8224,-0.139
SrSnRh,12.2884,12.2893,0.0008
Cs2FeOsF6,16.7569,15.4406,-1.3163
FeRe4Pb,43.5485,43.2234,-0.3251
PaIrRuAu,47.3404,46.7362,-0.6042
ZrBe,36.9065,35.9967,-0.9098
TaP3I,17.6059,15.7963,-1.8095
Sr2PrY,11.9845,11.6494,-0.3351
TiH8Ru3,4.5659,5.9639,1.3979
FePBr2,23.6774,19.9988,-3.6786
ScMn2As,66.2043,49.6077,-16.5967
RuSeN,54.5801,46.2831,-8.297
PrSm(YP2)2,20.0639,16.7612,-3.3027
Rb2HfSbSe4,42.6688,33.2085,-9.4603
SrMnSe2,52.0705,41.469,-10.6014
RuSe3N,53.4429,43.0863,-10.3565
ScMnAs,54.8844,42.0395,-12.8449
La4Te2I3,38.5902,31.6911,-6.8991
Pr2YPd3,8.7889,9.8391,1.0502
AlIn2Co,24.9302,19.7518,-5.1784
H6Pd2Rh,9.462,8.7629,-0.6991
NbSiPb2,61.2482,55.7928,-5.4554
Mn2PSe,56.1023,43.5865,-12.5158
H6Pd2Rh,9.5801,8.7629,-0.8172
Ho6Ir5Ru,34.2745,35.5476,1.2731
AlZn(GaS3)2,32.4529,23.6785,-8.7744
PrYP,15.2911,11.7377,-3.5534
In(GaNi)2,5.4981,8.5776,3.0795
Hf4Ti2Pb3,75.0192,57.7795,-17.2397
Tm6Ru5Pt,28.9211,29.5007,0.5796
RuRh10,50.1212,36.2856,-13.8356
SrMnSi2,47.0465,33.0662,-13.9803
CaNi4As,17.1096,12.9523,-4.1574
Y3BeC,31.8337,24.401,-7.4326
MnPSe2,50.0375,39.6642,-10.3733
PdRu2PbO8,17.4754,15.2864,-2.189
Zr7Be,86.1689,70.551,-15.6179
Tb2PuRu3,28.6823,31.3923,2.71
ReMo,34.0921,33.9615,-0.1307
BaZnP2O7,4.4805,1.5448,-2.9357
Ba2NpAlSe6,33.1169,28.1596,-4.9574
LaZn2Cr,20.7039,17.4129,-3.291
TcSeBr4,32.4527,28.0488,-4.4039
Ta3AgOs,39.0352,40.0738,1.0386
AlAg(SnSe3)2,32.2518,26.8041,-5.4477
Tb2Nd2Y4Er,20.8036,23.1875,2.3838
Tb6Nd2Y3Th,26.4032,28.1362,1.733
CdGa2TcGe,28.8532,25.9984,-2.8548
LuHf5,125.3929,89.6634,-35.7295
La4FeRu,49.9583,33.4622,-16.496
TlRu2PtO8,18.7033,14.4636,-4.2397
Pr7YIn4,6.7064,6.86,0.1536
ZnFe4Os,15.9487,14.0833,-1.8654
Zr4ZnOs,74.361,63.1523,-11.2087
MnZn4Ni,39.7219,35.1496,-4.5723
U3Sn3Os2Ru,40.6804,43.5238,2.8434
Rb2NaTa,15.5871,14.8916,-0.6955
MnMo2Se,37.7312,34.1894,-3.5418
TbP3Rh5,23.4015,17.6113,-5.7902
SmP3Rh5,23.1722,17.3698,-5.8024
Cs12Zn3H5,11.3163,11.9664,0.65
SiBi2HAu,34.5274,33.8026,-0.7248
Cs3TlTc,44.4721,40.7457,-3.7264
Cu(GeTe)2,22.1525,21.9283,-0.2242
Tb8Ru3RhAu4,33.3106,32.6969,-0.6137
TlRu2WO8,17.2281,13.9776,-3.2506
Pr2NdSmY,7.3937,9.2606,1.8669
LiPrYTl,15.6326,17.472,1.8394
LaPr3(YS3)2,32.5456,23.6626,-8.883
CuGeTe2,25.4843,25.8913,0.407
PmYGa4,11.8637,13.5463,1.6826
CeAl(Si3Pt)2,33.7157,23.2971,-10.4186
InFeW2,28.9723,29.2236,0.2513
MnZn2Se,37.1282,30.8268,-6.3015
InFe3W,16.6896,14.7222,-1.9673
Tm6CdRu3Au2,28.2116,30.4499,2.2383
NdTaOs2,36.3493,41.4079,5.0586
ThCd4In,26.9786,28.2438,1.2652
ThCd(MoO4)3,11.1964,9.9503,-1.246
TaTl,38.4152,43.7977,5.3824
Nd3Hf(TlSe2)4,49.1775,42.4144,-6.7631
NaSnBi3,42.2721,41.589,-0.6831
LiCaMn4,67.753,51.7869,-15.9661
Na(TiCu)2,9.5699,10.183,0.613
Rb4Er3HfSe8,37.4785,30.6482,-6.8303
LaH11Ir5,15.9007,15.7901,-0.1106
CsZnB(PO4)2,8.4632,7.3022,-1.161
ReSiBr4,18.5647,17.7454,-0.8192
SiSbP2,20.5056,17.4533,-3.0523
SiSbP2,20.9612,17.4533,-3.5079
TlTc,32.035,33.5527,1.5176
Sm2CoNiO6,6.335,5.914,-0.421
ZnCo3(P2O7)2,3.1966,1.3029,-1.8938
Zn2CrMo,11.44,11.6755,0.2355
TlFe3Tc,30.9005,28.286,-2.6145
Ni3PbW,27.4473,24.9512,-2.4961
TlFe2Tc,36.4937,34.1622,-2.3315
U(H3Ru)2,11.2318,12.4805,1.2487
ZnP2RuO,18.5314,14.6227,-3.9087
Rb2Sb2Ir,23.2032,20.6488,-2.5544
Na2CuBi,24.6158,23.4184,-1.1974
BaZnW,16.5102,18.2543,1.7442
Na2Co3Se4,28.4781,24.6496,-3.8285
CeVH6,19.0927,16.7117,-2.381
BaZnW,16.8262,18.2543,1.4281
Na2CoSe2,25.763,21.3625,-4.4005
PrY(SiPt)2,45.2432,33.239,-12.0042
YThRe4,39.8839,44.2732,4.3893
ZnTcP2O,34.0316,26.7557,-7.2759
LiNiI,6.4139,9.2898,2.876
LiLaCr2,19.8185,16.2895,-3.529
Ce(BeH4)2,3.9568,4.9994,1.0426
BaBeIr4,30.3953,32.3732,1.9779
ZrTeP2,36.696,33.1121,-3.5839
Mn2ZnSe,63.7595,49.5813,-14.1782
CoRhW2,26.2013,27.8314,1.6301
PrGdY2,13.8349,15.3313,1.4964
Mn2ZnSe,63.8017,49.5813,-14.2204
Ba2NaZnAg,12.7151,10.6828,-2.0323
InFeMo2,22.8609,19.9846,-2.8763
MnZnSe2,50.4718,40.0696,-10.4022
SrFe3(PO4)3,4.029,4.388,0.359
CeEuGa2,17.2705,19.3604,2.0899
Rb4VH6,9.245,6.9272,-2.3178
CaZrNiRh,42.4886,33.9973,-8.4913
Tm6Hg2Os2Ru,25.3108,27.5998,2.289
Ho3Sn3RuPt2,37.0772,32.7191,-4.3581
Cs21(RbNa3)2,22.8028,21.6712,-1.1315
Np6(SeS)5,57.9349,50.7,-7.2349
SrZr2Cr,57.4717,46.8492,-10.6225
BaBeP,11.4113,10.3633,-1.0481
LaNd2SmY5,16.4386,17.2247,0.7861
ZnSbSe2,37.1767,30.7885,-6.3882
Zn3SbSe,23.5369,19.815,-3.7219
HfPbSe2,72.2668,57.6514,-14.6154
Na2HfGeSe4,48.3598,37.7598,-10.6001
SiWBr4,18.3273,17.5377,-0.7896
Ir2WSe,43.8953,44.9712,1.0758
Sc4CoCu,10.3995,10.1423,-0.2572
NiHgGe2,7.1381,5.858,-1.28
IrW2Se,42.3642,45.8231,3.4589
Sm2AlSiRh6,39.7459,30.2815,-9.4644
CaW2I,27.9804,29.9514,1.971
CoTc4Ir,70.5876,61.2403,-9.3473
Zn2InFe,12.9916,10.7759,-2.2158
SrBiP2O,22.1412,20.2978,-1.8433
BaIr2Pb,34.975,37.6823,2.7073
LiDy3(Si3Pd)2,19.0211,15.565,-3.4561
CoTcIr2,46.3908,45.902,-0.4888
Sr3P4O13,0.516,0.132,-0.384
Pr5Nd3Sm2,5.757,8.4442,2.6872
CaNi4W,18.251,15.1589,-3.0921
SrCaV(PO4)2,14.8254,11.873,-2.9524
Rb6Eu,6.1066,5.5741,-0.5325
Al3Ge5Au12,26.1335,25.658,-0.4755
TaCoSb4,52.3666,38.5127,-13.854
SrPmPO5,0.0,1.8428,1.8428
Hg2Te,12.8517,13.2912,0.4395
PrYCo4,18.3414,17.0721,-1.2694
NbTl2Te,67.7688,62.1729,-5.5959
Cs4Ag3AsBr12,16.0577,15.3012,-0.7565
Ac2TmNiO6,14.7918,17.2479,2.4562
LaPr6Sm2Y3,11.0777,10.0024,-1.0753
SrZr2Cr,57.3924,46.8492,-10.5432
NbTlTe2,64.505,58.6775,-5.8274
SrTcP2O,29.2626,23.9463,-5.3162
CsHf3Ga,93.8838,67.7591,-26.1247
Mn(BiRh)2,55.8999,45.9865,-9.9134
ZrSi2Sn,34.3558,27.2795,-7.0763
PmTc5P3,46.4703,39.7038,-6.7665
MnBiRh,67.6976,55.9546,-11.7431
Ce2AgRu2,16.211,18.0431,1.8321
Zr6SnO,87.5116,72.7164,-14.7952
Ac2LaPr2Y,27.1161,25.8907,-1.2254
SrP2IO,23.5207,20.4676,-3.0532
BaNiPd,12.119,11.0709,-1.0481
SrTcPO2,28.8082,22.991,-5.8172
K3Y(ThS3)2,41.8326,35.0046,-6.828
MnNiSe4,67.5954,55.4814,-12.114
PrHfSe2O,42.1478,29.9884,-12.1594
LaNd2RuO8,15.3955,15.3972,0.0017
Tl(SbPb)2,45.6335,42.5737,-3.0598
U(PaRu4)3,28.6713,31.705,3.0337
Ca4CdP,16.4978,14.8079,-1.6898
PuCdAu4,46.4706,47.9723,1.5017
Sb2PPt,45.6331,36.0952,-9.5379
TmThCd4,28.9063,30.6583,1.752
La23Cd4Ru7,34.5753,23.6638,-10.9115
Tm5Ru4Au,25.9714,29.1915,3.2201
Rb2Np3NiO12,10.7319,13.9264,3.1945
NpH7(OsAu)2,20.9489,23.0716,2.1226
Nb2Zn2NiO8,24.2326,20.0391,-4.1935
BaCu2W,14.7421,15.6938,0.9517
LiV2I,71.0467,56.6401,-14.4066
Sc4Al16Ir3,12.8225,9.7714,-3.0511
Zr2FeNi,72.5902,58.765,-13.8251
Sc4Mn3Al16,16.5158,13.6164,-2.8995
HfGaH3,30.9475,22.6708,-8.2766
Na6Tb,25.4646,20.9437,-4.5209
SbIrI2,30.2063,30.4671,0.2608
CaNiBr4,12.0231,11.0775,-0.9456
Mn3NiO6,78.3161,68.9562,-9.3598
Co3Ni3(TeO8)2,15.5328,11.7193,-3.8135
Pa3Tl4NiO12,19.2983,21.0025,1.7042
La4Nd2SmY2,34.3202,28.2396,-6.0806
CdNiGeO4,1.9444,2.9714,1.027
Pr3Dy(YS3)2,30.5433,23.2624,-7.281
Pr2YNpN4,27.5364,24.432,-3.1044
ScMnAg4,38.4392,29.9749,-8.4643
Tc4AsRh,72.2804,59.3416,-12.9387
Na2Dy(SnSe2)3,34.7712,29.8884,-4.8828
SiPRh,26.9837,21.3027,-5.681
ScMnAs4,32.8785,25.9296,-6.949
SiPRh,26.884,21.3027,-5.5813
La4CuCl,37.1005,25.2142,-11.8864
InFeRh4,38.0782,27.1289,-10.9493
Sc(Ag2Sb)2,32.9883,25.0973,-7.891
FePSe2,40.9589,33.4507,-7.5082
BaOsPb2,37.0875,39.0567,1.9692
ThAl2,7.4053,15.5885,8.1832
ZrBMo,28.6162,30.3246,1.7084
TlSbMo2,31.9852,32.0972,0.1119
ThAl3,13.497,17.5494,4.0523
AlGeN3,12.2234,10.2941,-1.9293
AlPb4Br,42.6469,40.4672,-2.1798
NdH8Ir3,12.8896,14.548,1.6584
Ca2TeW,22.923,24.2703,1.3473
U12PdRu5,52.701,53.0218,0.3208
Cs2ZnMo2(H2O5)2,13.9383,11.7453,-2.193
Cs2GePtI6,27.84,25.487,-2.3529
Cs2GePbI6,23.9308,24.5537,0.6229
H8Pt2Rh3,25.2221,17.6558,-7.5664
Ta2OsPd2,21.1799,27.7234,6.5435
BaRe2Pb,46.4918,41.625,-4.8669
H8Pt2Rh3,25.2582,17.6558,-7.6025
VB2Mo,36.4865,32.7951,-3.6913
ScNi2(BO3)2,24.0364,21.6695,-2.3669
Ta2BiOs,43.0612,47.518,4.4568
CoHO2,2.8053,3.9858,1.1805
La2PmRuO8,24.2292,22.473,-1.7561
SrNdBi2,36.1245,38.4031,2.2786
Ce4ThCd,31.2822,32.9319,1.6497
Na3Li2RuO6,19.4886,16.7662,-2.7223
NiGeIO2,25.9309,19.9292,-6.0017
SnIr3O,50.0776,47.1538,-2.9237
ScAg2Mo,25.1,22.1708,-2.9292
Tm6In3Os2Ru,28.1277,30.9625,2.8348
Ta2OsPt,50.7782,48.7275,-2.0508
La4SiBr,38.9589,26.7182,-12.2406
RuRh11,50.0352,35.6465,-14.3888
GeHIr,17.814,20.3693,2.5553
Nb2InHPd,63.9598,55.1161,-8.8438
Er3Pd5Au,18.3971,21.4899,3.0928
Li3Y2ScSe6,25.6194,22.012,-3.6074
Ce3(ZnCd2)2,18.2887,19.5066,1.2179
RbBi,14.7801,18.9854,4.2053
CuSbOs,31.9172,31.4457,-0.4714
IrRu2,21.7869,24.7185,2.9316
Rb3Bi2,20.2206,20.7843,0.5637
La2NiHPb,32.1076,26.5612,-5.5464
Bi2PbI,43.527,45.49,1.963
Ta2CuOs4,37.1803,39.9251,2.7448
Cd2OsBr,23.6068,24.8447,1.2379
LaNiH2Pb,22.6165,19.7928,-2.8236
CdOs2Br,29.7702,32.1374,2.3672
TaSnOs,6.1836,16.6077,10.4241
La2Al6OsRu,17.4487,16.2953,-1.1533
Na3Hf3PdSe8,59.4445,44.6811,-14.7635
TmHfIrRu,61.9989,50.518,-11.4809
Pr3Y6Ho2Tm,13.7814,14.8505,1.069
Sm3(ZnGa2)2,13.1787,14.7757,1.597
Ti(BMo)2,0.0,4.3405,4.3405
TiBMo2,11.0212,13.8226,2.8014
ZnH3Rh4,20.3783,14.4159,-5.9623
ZnFeSe2,27.9363,23.4556,-4.4807
CaNiI2O,30.2598,27.1046,-3.1552
TbH2Br,4.1599,6.7567,2.5968
TlPt,70.2963,58.3268,-11.9695
BaY2Se,43.3519,36.9263,-6.4255
Cs6Rb9Pd,11.2803,11.0129,-0.2674
Tl2Pt,60.1609,54.2816,-5.8794
In2FeRu2,22.3836,19.776,-2.6076
Pr2TlRuO8,13.6889,13.129,-0.5599
Pr2SmRuO8,11.2773,10.9123,-0.365
FeOsRh4,46.4329,34.6181,-11.8148
SiPb4Br,44.7972,41.2359,-3.5614
SrFeC3,49.542,34.5946,-14.9473
Tl2I2Br,29.0109,29.472,0.4611
SrMnSn,34.2373,30.2444,-3.9929
Ni2Ag2RhO6,12.2408,10.2142,-2.0266
SrNiO2F,9.6048,8.1055,-1.4993
CuSe4Cl,35.0628,28.5086,-6.5542
Hf4CdPb,107.7104,79.5826,-28.1278
MnOs2,50.6092,51.2022,0.593
LiCd4Te,19.9011,20.4672,0.5661
KMn4Mo,71.9,55.8652,-16.0347
HfCdAu4,58.3233,52.1867,-6.1366
AlNiI2O,27.6892,22.874,-4.8153
CrPtIN2,33.5471,27.268,-6.2792
ZnFePb,24.8535,23.081,-1.7725
AcYIrAu,41.7415,44.5447,2.8032
NiSbOsO,28.0269,27.9932,-0.0337
Pm5Ho3Tm,22.2969,25.5709,3.2739
La3Nd(SmTe3)2,38.7066,34.1305,-4.5762
TcNi2CO,35.5962,28.0792,-7.517
Zn2FePb,18.1504,17.0889,-1.0614
Be2HgSb,11.7447,10.389,-1.3556
Pm2RuO,30.8262,27.0295,-3.7967
PrTcC,49.5953,39.1768,-10.4185
Na2In2Pt3,50.6713,37.5639,-13.1073
K2HgAs,8.2646,8.4929,0.2283
ZnFe2Pb,20.9884,18.822,-2.1664
FeReRh4,47.146,34.9379,-12.2081
Tb6Pm3NdY2,23.8723,25.4883,1.6161
ScCoCuF,18.0195,13.7424,-4.2771
NaSr2Pr,11.8771,11.6325,-0.2445
Ac4In16Co3,25.5707,26.579,1.0084
SrNi3(SeO3)4,12.5044,10.8702,-1.6342
Nd2Dy(PuTe2)3,44.2087,44.3405,0.1318
Gd2AlIr2,18.3708,22.8028,4.432
Ba3Sc4O9,62.1436,53.9611,-8.1824
Pr4Al3O10,4.2855,1.704,-2.5815
CsMnH24(SO10)2,0.0,0.0,0.0
Mn2InCu2,40.8795,33.3787,-7.5009
MnInCu,42.5278,35.727,-6.8008
CaTa4Ni,29.1018,29.9038,0.802
La3Nd2Te5,39.9675,35.795,-4.1725
Si2(Ni7P2)3,16.0088,13.0883,-2.9206
Nd3TmPu3Te8,42.5506,43.2054,0.6548
CoOsRh2,36.867,32.331,-4.536
NbBRhC,66.1939,53.999,-12.1949
BeNiO2F,3.2173,4.2246,1.0073
Sr2TlNiO,21.2873,18.6562,-2.631
TbH7Br2,5.486,6.5924,1.1065
Ni5Mo2Ir,30.5501,28.4666,-2.0836
TaOsO2,11.2165,15.5299,4.3134
Re2SiP,44.4225,38.0585,-6.364
CoOsRh2,36.5993,32.331,-4.2683
TbY3Ga2,9.4596,11.5699,2.1103
ReSiP3,33.2746,26.7672,-6.5074
ReSi2P,38.3557,28.9469,-9.4088
KLi3V,29.1743,23.0857,-6.0886
Li4Co3Ni3(TeO8)2,21.9065,17.4198,-4.4867
RbLiNiO2,10.0685,10.1581,0.0896
CrHgC2,49.5374,38.7699,-10.7675
DyTmCu10,10.2673,11.6896,1.4224
HfNb5H6,70.8475,57.1944,-13.6531
Sr2FeSnO6,8.2659,7.4351,-0.8308
LaSc2,21.3137,17.0603,-4.2534
Zn2FePb,21.26,17.0889,-4.171
Te4AuCl,33.7081,32.4197,-1.2884
Na4CoH6,6.2938,5.2123,-1.0815
MgCuW,22.7228,22.263,-0.4598
Th2AgRh,52.7869,49.4103,-3.3766
Ag2Mo,21.3741,20.8519,-0.5222
TaOs2Au,42.1163,48.4718,6.3555
Th2AgRh,52.7138,49.4103,-3.3036
Sc2CoCuPb,30.4864,25.7959,-4.6905
La5Sc,43.9547,30.285,-13.6697
Zn2FePb,21.4553,17.0889,-4.3664
IrRuW3,44.8156,44.166,-0.6497
SmVO4F,14.8097,13.3006,-1.5091
NaScPb,27.5463,27.9032,0.3569
CaSm4Tc,27.9169,28.5879,0.671
Tl4SiBr,38.585,38.0967,-0.4883
Na3Hf3ScSe8,58.3498,43.77,-14.5798
Li2YSiOs,26.4588,24.1267,-2.3321
Be2HgSb,12.0874,10.389,-1.6984
BaY4Zn,28.752,24.5456,-4.2064
TePb2,45.5561,47.2772,1.7211
SiBi2Sb,42.6713,39.5657,-3.1056
NaSr2Pm,19.1956,19.2919,0.0963
BaTbO4,17.7701,13.9931,-3.777
Ac4Tl3Zn2,47.0649,48.4324,1.3675
Pr12Bi6Ru,23.3265,23.1774,-0.149
Pr12Hg6Pt,1.3153,0.623,-0.6924
CoAgSe4,39.25,31.9261,-7.3239
NbSn,74.3625,66.6111,-7.7513
HfScCoCu,56.1978,42.5306,-13.6673
TbScCoCu,26.9907,24.3218,-2.6689
BaTbO2,0.0,0.0,0.0
Pm3Sm6YEr2,24.7681,26.388,1.62
Na2Ca2Sb2H,22.3915,17.4917,-4.8998
Zn2CrRe,28.5552,20.8478,-7.7075
ZnHgSe4,33.8233,27.406,-6.4174
LiCdSb4,33.2992,26.4956,-6.8036
Ta3AlHg,24.7634,26.9586,2.1952
BOF3,0.0,0.0,0.0
Fe2Co4HPt2,34.9142,24.7315,-10.1827
Pm2Nd4Dy2Y,24.1057,26.0465,1.9408
YRe2PdO,45.4233,40.1677,-5.2556
NiRuI2O,34.2998,28.1356,-6.1643
SbOs3,34.2195,39.3472,5.1278
TcAsPb4,53.1517,50.6616,-2.4902
FeSbOs2,35.5175,35.9451,0.4275
BeReBr4,16.1964,16.5518,0.3554
Ce(H2Pd)6,6.873,7.7126,0.8396
AlGaBi2H,25.1148,25.7995,0.6848
Sb2Os,45.0765,39.636,-5.4404
NiSeI2O,35.2046,29.576,-5.6287
CaYAu4,37.4722,36.499,-0.9733
CsRe,17.3949,24.4338,7.0389
YZnAu,25.1209,25.0486,-0.0724
Tl2FeP2,30.0324,28.8736,-1.1588
NaSrF3,0.0,0.0,0.0
DyH7Ir2,11.3225,12.6508,1.3283
TaNiP2,18.8101,18.238,-0.5721
Cd2RuF,12.4864,15.0131,2.5267
CeCo5P3,9.3203,7.2007,-2.1195
BaNiTe2,20.6892,20.551,-0.1382
PuZnCoGe2,19.4779,18.52,-0.9579
Mn4Si2C,69.5841,51.529,-18.0551
ZrNi2Sb,43.3101,35.6424,-7.6677
KBi,26.9856,27.8423,0.8567
SrCaRu,14.8479,14.9228,0.0749
LiSn2SbTe4,31.5704,29.6118,-1.9586
BaCaZn4,6.73,6.9302,0.2002
Si2PPb,25.9143,23.5647,-2.3495
TbSbMo2O9,0.3402,3.3947,3.0544
Cs4TeH4Se3O16,9.8651,8.8484,-1.0167
Si2PPb,25.6968,23.5647,-2.1321
AgBi(SO4)2,16.124,15.0119,-1.1121
PmCo5P3,9.4725,7.2448,-2.2277
GdGaCo,14.2922,13.8958,-0.3964
BaCu2Sn,27.6863,25.002,-2.6843
Co2TcMo,30.2908,31.0536,0.7628
KY2Ir,15.4585,23.2089,7.7504
Li2Ni3SnO8,20.5822,17.2603,-3.3219
Ca4AlBr,6.0087,7.1675,1.1588
CaLaZn4,15.2322,12.7786,-2.4536
CoTc3Mo,61.3213,52.2365,-9.0848
CoTc2Mo,43.384,39.9691,-3.4149
Pa4Ga16Au3,23.4232,24.5929,1.1697
Na3CuRu,20.9975,17.4975,-3.5
TcSb4As,48.0731,38.0368,-10.0363
Np2AlGePt6,72.4339,55.1458,-17.288
PrPu3Te4,46.2952,46.3019,0.0067
SrIn3Fe,23.6508,21.7636,-1.8872
CoTcMo2,32.5528,32.2635,-0.2893
Pr12In6Ga,4.7475,5.0834,0.3359
Al2GaBiH6,7.2895,8.2723,0.9828
BaSrSn,1.2219,5.755,4.5331
MnZnMoH2,25.4358,21.6002,-3.8356
Te2MoHIr,31.4341,29.5164,-1.9177
Si2Pt,33.9446,24.6641,-9.2805
TbNd2(PuTe2)3,44.1459,44.9275,0.7816
VIn,57.0632,50.385,-6.6782
Cs2ZnH4(SeO5)2,14.9713,12.8884,-2.083
Co2TcMo,30.2973,31.0536,0.7563
TmCo5P3,10.2095,7.9837,-2.2259
CaCuCBr,15.8295,13.5086,-2.3209
CaZnGa4,5.6378,6.4674,0.8296
PrSm3(YEr3)2,23.1169,24.5533,1.4364
CaZnBr4,6.339,7.3838,1.0448
Nb2NiRh,76.915,64.6072,-12.3078
Zn2CrRh,19.6419,15.4925,-4.1494
La3Pm(PuTe3)2,46.6505,42.7658,-3.8848
ReSb7,44.9545,35.7556,-9.1989
Sb3Rh5,47.2424,34.3004,-12.942
Co2TcMo,30.1056,31.0536,0.9479
Ta4TcAs,42.1457,41.8301,-0.3156
MgTlBi3,43.786,44.5308,0.7448
CaTm(AgHg2)2,11.8344,10.7424,-1.0919
MnZnMoH6,14.0328,11.8264,-2.2065
Li5CoOF5,7.725,7.4134,-0.3117
TaNiIr,19.0115,26.693,7.6815
ReSb2,37.0338,33.8804,-3.1534
TbPr2(PuTe2)3,39.2284,39.364,0.1357
Ce2Sm(TlTe2)3,38.9798,38.431,-0.5488
Pr2PuTe3,23.2421,25.1892,1.9471
MnTl4Os,58.6956,55.3437,-3.3519
KCaYBr6,7.3325,7.1492,-0.1833
Ca2TaW,22.0227,25.1928,3.1701
NaBi3Ru,42.2707,42.0469,-0.2238
TbPr2Mn,29.6477,25.9133,-3.7343
MnCo5Se,26.0242,22.7263,-3.298
YZn5Pd2,14.8791,14.4103,-0.4688
HfSc2F,41.6596,31.5581,-10.1015
KYTe2,26.5099,26.4298,-0.0802
CsCrP2(HO4)2,0.0,0.0,0.0
Ca(LaZr)2,55.7515,44.5694,-11.1821
Hf3ScF,89.2377,63.0093,-26.2284
Tm3(UOs2)2,43.8199,46.7708,2.9509
LiCrCoN,51.5248,45.2021,-6.3227
SrCa4Sm,10.9826,11.5269,0.5443
Tb3Tm(PuTe2)4,44.7626,45.1228,0.3602
Fe3NiAu,29.2733,24.8835,-4.3899
SrAs(SO4)2,12.3392,10.2876,-2.0516
Y2AlZn4Cu3,19.0853,16.0474,-3.038
NaBeAg2Pt,35.8933,25.9828,-9.9105
CuPdPb3,36.8672,37.9244,1.0573
Li3Ni2(PO4)3,16.6717,14.2999,-2.3718
RbZr2(AsO4)3,8.699,9.2377,0.5387
KAgMo,7.5483,10.2755,2.7273
CaPmAg4,25.6017,20.9298,-4.6719
BaMnNbO5,43.5228,39.5183,-4.0045
NdSm(TlTe2)2,38.9045,39.2769,0.3724
CaYBr2,14.6531,11.6503,-3.0028
ZrNpAs2O,27.8053,28.2042,0.3989
LaPuCu10,15.849,15.6348,-0.2141
YbSb,20.3655,23.2304,2.8648
Na4Cd2Sn,22.6153,19.9099,-2.7055
Fe2Cl,5.9157,5.3931,-0.5226
BeBr5,9.4699,11.2541,1.7842
UMnPd2,50.676,46.8233,-3.8528
AcLa2Te3,42.0258,37.4552,-4.5706
CaLaPm4,26.0272,25.2977,-0.7296
Tb2SeI,25.539,25.9021,0.3631
SmPaRh2,47.0037,41.6943,-5.3094
CaCu4Ni,9.6967,8.8036,-0.8931
CaPm4Sm,21.5812,24.0251,2.444
Y2TlCo2,42.6345,36.2664,-6.3682
SmTl4Bi3Te8,45.0793,44.9417,-0.1376
V3MoH8,33.3761,26.8581,-6.518
PRh2W,92.4793,73.3145,-19.1648
NaZrAsO5,7.9467,9.1868,1.2401
P2Rh2W,66.5867,53.3826,-13.2041
CaZrAsO5,16.0584,16.135,0.0766
SmPbI,20.3678,25.9591,5.5913
HfH5Os,26.4762,22.0076,-4.4686
K4Cr2Co,11.7362,10.112,-1.6242
ScBF3,6.7222,5.6092,-1.1129
Zn2CrRu,11.5433,11.587,0.0436
Ca4AlIr,16.8065,13.8421,-2.9644
Ce3PrTe4,28.4221,28.6835,0.2614
CoNi2Rh,35.6562,26.7477,-8.9085
IrPb,42.6919,48.7567,6.0648
LaY2Zn,23.8027,18.9494,-4.8533
CoSbSe4,42.2913,33.9007,-8.3906
U2NbC,85.7288,77.4196,-8.3092
CaZn4Ir,14.9497,13.1612,-1.7885
La2TbPuTe4,38.3246,35.1925,-3.1321
ZnCoW2,29.7593,28.4505,-1.3088
CaLa2Zr,51.8998,39.568,-12.3318
Ca4LaSi,18.282,13.5531,-4.7289
Mn2NbSi,88.4482,69.8831,-18.565
Zn2CoW,22.1404,19.991,-2.1494
LiY4Cl,34.1239,32.7555,-1.3683
V2Ni3Rh4,52.2476,40.5945,-11.653
Zr2NiSb,66.2836,54.3954,-11.8883
ZnCo2W,22.6945,20.7848,-1.9097
Os2Pt,48.5014,49.5715,1.07
Zr2NiSb,66.3018,54.3954,-11.9064
PSe2N,42.5651,33.6755,-8.8897
Ca3Fe3(AsO4)4,14.0608,12.9403,-1.1206
Cs(CoW)2,25.0798,26.509,1.4292
Nd2SmO,18.4283,21.4448,3.0165
Pr2EuPb,17.8117,20.1686,2.3569
Ta4MnCr,60.0905,49.9127,-10.1777
CsSr4B22H18ClO46,0.6712,1.2514,0.5803
NdSm2O,18.1491,20.5585,2.4094
Fe4AsCl,20.8119,17.4702,-3.3417
V3(Se2Br)2,66.2943,53.0694,-13.2248
CsU2H3(C2O7)2,7.9272,7.4382,-0.489
V(H2Os)4,23.1174,22.6009,-0.5165
V3(Te2I)2,66.5317,56.2584,-10.2733
ZrH12Pd7,11.1188,11.2385,0.1196
K2ScW,18.4704,18.6017,0.1312
Np3Ti3H2,28.3536,30.6457,2.292
V4Re3Mo2,76.449,63.6403,-12.8087
Zr2NiSb,66.3975,54.3954,-12.0022
AcThCo,39.0549,45.0268,5.9719
RbLi2SeI,15.3785,13.2857,-2.0928
TbHoGa,20.7298,23.796,3.0662
ScPdSe2,27.6708,23.6771,-3.9937
TlCoIr2,36.9228,39.5153,2.5926
