Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
AcPr2(DyTm)2,24.4759,25.9848,1.5089
Mg2CrBiN5,20.8079,18.5626,-2.2454
Ho(SnRu)6,19.0389,20.9456,1.9067
InIO4F,16.7654,14.8566,-1.9088
Na2SrTi,21.1773,18.4654,-2.7119
Ac2SnRu,38.9615,38.6173,-0.3442
SrSnRh,12.2884,12.5628,0.2743
Cs2FeOsF6,16.7569,15.1795,-1.5773
FeRe4Pb,43.5485,42.306,-1.2426
PaIrRuAu,47.3404,46.34,-1.0005
ZrBe,36.9065,36.8927,-0.0138
TaP3I,17.6059,15.7565,-1.8494
Sr2PrY,11.9845,11.8002,-0.1842
TiH8Ru3,4.5659,5.8785,1.3125
FePBr2,23.6774,20.5415,-3.1359
ScMn2As,66.2043,51.6266,-14.5777
RuSeN,54.5801,46.9421,-7.638
PrSm(YP2)2,20.0639,16.5135,-3.5504
Rb2HfSbSe4,42.6688,31.5552,-11.1135
SrMnSe2,52.0705,42.0251,-10.0454
RuSe3N,53.4429,43.3068,-10.136
ScMnAs,54.8844,43.32,-11.5644
La4Te2I3,38.5902,32.9437,-5.6465
Pr2YPd3,8.7889,9.9765,1.1876
AlIn2Co,24.9302,19.9973,-4.9329
H6Pd2Rh,9.462,8.6192,-0.8428
NbSiPb2,61.2482,54.8146,-6.4335
Mn2PSe,56.1023,44.3214,-11.7809
H6Pd2Rh,9.5801,8.6192,-0.9609
Ho6Ir5Ru,34.2745,35.4416,1.1671
AlZn(GaS3)2,32.4529,23.7616,-8.6914
PrYP,15.2911,11.5597,-3.7314
In(GaNi)2,5.4981,8.5747,3.0766
Hf4Ti2Pb3,75.0192,57.6576,-17.3615
Tm6Ru5Pt,28.9211,29.6628,0.7417
RuRh10,50.1212,37.016,-13.1052
SrMnSi2,47.0465,34.6606,-12.3859
CaNi4As,17.1096,12.8532,-4.2564
Y3BeC,31.8337,24.7305,-7.1032
MnPSe2,50.0375,39.8369,-10.2006
PdRu2PbO8,17.4754,15.2886,-2.1868
Zr7Be,86.1689,71.9312,-14.2376
Tb2PuRu3,28.6823,31.4188,2.7366
ReMo,34.0921,33.8643,-0.2278
BaZnP2O7,4.4805,1.7437,-2.7368
Ba2NpAlSe6,33.1169,27.9314,-5.1856
LaZn2Cr,20.7039,17.9889,-2.715
TcSeBr4,32.4527,28.0646,-4.3881
Ta3AgOs,39.0352,40.2861,1.2509
AlAg(SnSe3)2,32.2518,26.5041,-5.7478
Tb2Nd2Y4Er,20.8036,23.0422,2.2386
Tb6Nd2Y3Th,26.4032,27.818,1.4148
CdGa2TcGe,28.8532,26.0682,-2.785
LuHf5,125.3929,89.3492,-36.0437
La4FeRu,49.9583,35.0943,-14.864
TlRu2PtO8,18.7033,14.5679,-4.1353
Pr7YIn4,6.7064,6.8608,0.1545
ZnFe4Os,15.9487,13.4243,-2.5243
Zr4ZnOs,74.361,64.3595,-10.0015
MnZn4Ni,39.7219,36.1907,-3.5312
U3Sn3Os2Ru,40.6804,43.0174,2.337
Rb2NaTa,15.5871,14.8389,-0.7482
MnMo2Se,37.7312,34.037,-3.6942
TbP3Rh5,23.4015,17.8028,-5.5987
SmP3Rh5,23.1722,17.5556,-5.6166
Cs12Zn3H5,11.3163,11.9159,0.5996
SiBi2HAu,34.5274,33.8744,-0.653
Cs3TlTc,44.4721,40.799,-3.6731
Cu(GeTe)2,22.1525,21.639,-0.5135
Tb8Ru3RhAu4,33.3106,32.9142,-0.3964
TlRu2WO8,17.2281,14.3698,-2.8583
Pr2NdSmY,7.3937,8.8962,1.5025
LiPrYTl,15.6326,17.5386,1.906
LaPr3(YS3)2,32.5456,23.8514,-8.6942
CuGeTe2,25.4843,25.6081,0.1238
PmYGa4,11.8637,13.5104,1.6467
CeAl(Si3Pt)2,33.7157,24.3313,-9.3844
InFeW2,28.9723,28.8038,-0.1685
MnZn2Se,37.1282,31.7591,-5.3692
InFe3W,16.6896,15.0097,-1.6799
Tm6CdRu3Au2,28.2116,30.5572,2.3456
NdTaOs2,36.3493,41.2054,4.8561
ThCd4In,26.9786,28.1093,1.1307
ThCd(MoO4)3,11.1964,9.9152,-1.2812
TaTl,38.4152,43.5825,5.1673
Nd3Hf(TlSe2)4,49.1775,41.9949,-7.1826
NaSnBi3,42.2721,41.8033,-0.4688
LiCaMn4,67.753,54.5406,-13.2124
Na(TiCu)2,9.5699,10.6322,1.0622
Rb4Er3HfSe8,37.4785,30.03,-7.4486
LaH11Ir5,15.9007,15.5676,-0.3331
CsZnB(PO4)2,8.4632,7.4476,-1.0156
ReSiBr4,18.5647,17.9694,-0.5952
SiSbP2,20.5056,18.2556,-2.25
SiSbP2,20.9612,18.2556,-2.7056
TlTc,32.035,32.5892,0.5541
Sm2CoNiO6,6.335,5.9951,-0.3399
ZnCo3(P2O7)2,3.1966,1.3308,-1.8658
Zn2CrMo,11.44,11.6703,0.2303
TlFe3Tc,30.9005,28.3516,-2.5489
Ni3PbW,27.4473,24.904,-2.5433
TlFe2Tc,36.4937,34.2483,-2.2454
U(H3Ru)2,11.2318,11.8606,0.6288
ZnP2RuO,18.5314,14.8323,-3.6991
Rb2Sb2Ir,23.2032,21.2367,-1.9665
Na2CuBi,24.6158,23.801,-0.8149
BaZnW,16.5102,18.3576,1.8474
Na2Co3Se4,28.4781,23.488,-4.9901
CeVH6,19.0927,16.4973,-2.5955
BaZnW,16.8262,18.3576,1.5314
Na2CoSe2,25.763,20.9729,-4.7901
PrY(SiPt)2,45.2432,34.2717,-10.9716
YThRe4,39.8839,43.7737,3.8898
ZnTcP2O,34.0316,26.91,-7.1217
LiNiI,6.4139,9.2766,2.8628
LiLaCr2,19.8185,17.5744,-2.2441
Ce(BeH4)2,3.9568,5.0132,1.0565
BaBeIr4,30.3953,31.9896,1.5943
ZrTeP2,36.696,33.119,-3.577
Mn2ZnSe,63.7595,51.528,-12.2316
CoRhW2,26.2013,27.7608,1.5595
PrGdY2,13.8349,15.4379,1.603
Mn2ZnSe,63.8017,51.528,-12.2738
Ba2NaZnAg,12.7151,11.0977,-1.6174
InFeMo2,22.8609,19.8204,-3.0405
MnZnSe2,50.4718,40.7789,-9.6929
SrFe3(PO4)3,4.029,4.9551,0.926
CeEuGa2,17.2705,19.3129,2.0425
Rb4VH6,9.245,6.5623,-2.6827
CaZrNiRh,42.4886,34.451,-8.0376
Tm6Hg2Os2Ru,25.3108,27.6637,2.3529
Ho3Sn3RuPt2,37.0772,33.0586,-4.0186
Cs21(RbNa3)2,22.8028,21.8381,-0.9647
Np6(SeS)5,57.9349,50.6461,-7.2888
SrZr2Cr,57.4717,47.7077,-9.764
BaBeP,11.4113,10.7825,-0.6288
LaNd2SmY5,16.4386,17.0997,0.661
ZnSbSe2,37.1767,31.2005,-5.9762
Zn3SbSe,23.5369,20.3212,-3.2157
HfPbSe2,72.2668,57.2412,-15.0257
Na2HfGeSe4,48.3598,36.8502,-11.5097
SiWBr4,18.3273,17.6858,-0.6415
Ir2WSe,43.8953,44.5311,0.6358
Sc4CoCu,10.3995,10.2573,-0.1422
NiHgGe2,7.1381,6.0455,-1.0925
IrW2Se,42.3642,45.4871,3.1229
Sm2AlSiRh6,39.7459,30.7847,-8.9611
CaW2I,27.9804,29.8269,1.8465
CoTc4Ir,70.5876,60.8808,-9.7068
Zn2InFe,12.9916,10.7941,-2.1976
SrBiP2O,22.1412,20.1486,-1.9926
BaIr2Pb,34.975,37.472,2.497
LiDy3(Si3Pd)2,19.0211,15.6909,-3.3302
CoTcIr2,46.3908,45.7913,-0.5995
Sr3P4O13,0.516,0.1569,-0.3592
Pr5Nd3Sm2,5.757,7.8142,2.0572
CaNi4W,18.251,15.1875,-3.0635
SrCaV(PO4)2,14.8254,11.6146,-3.2109
Rb6Eu,6.1066,5.3235,-0.7831
Al3Ge5Au12,26.1335,25.909,-0.2245
TaCoSb4,52.3666,40.7575,-11.6091
SrPmPO5,0.0,1.5155,1.5155
Hg2Te,12.8517,12.971,0.1192
PrYCo4,18.3414,17.3082,-1.0332
NbTl2Te,67.7688,60.8162,-6.9526
Cs4Ag3AsBr12,16.0577,15.3999,-0.6578
Ac2TmNiO6,14.7918,17.0784,2.2867
LaPr6Sm2Y3,11.0777,10.1423,-0.9354
SrZr2Cr,57.3924,47.7077,-9.6847
NbTlTe2,64.505,57.4146,-7.0904
SrTcP2O,29.2626,23.9579,-5.3047
CsHf3Ga,93.8838,67.5472,-26.3366
Mn(BiRh)2,55.8999,46.8485,-9.0514
ZrSi2Sn,34.3558,27.9896,-6.3661
PmTc5P3,46.4703,39.495,-6.9753
MnBiRh,67.6976,57.425,-10.2726
Ce2AgRu2,16.211,17.4314,1.2203
Zr6SnO,87.5116,73.9828,-13.5288
Ac2LaPr2Y,27.1161,25.9814,-1.1347
SrP2IO,23.5207,20.0414,-3.4793
BaNiPd,12.119,11.3672,-0.7518
SrTcPO2,28.8082,23.0608,-5.7474
K3Y(ThS3)2,41.8326,34.2171,-7.6155
MnNiSe4,67.5954,55.907,-11.6884
PrHfSe2O,42.1478,29.9588,-12.189
LaNd2RuO8,15.3955,15.0449,-0.3507
Tl(SbPb)2,45.6335,43.6892,-1.9443
U(PaRu4)3,28.6713,31.114,2.4427
Ca4CdP,16.4978,15.1666,-1.3312
PuCdAu4,46.4706,47.9989,1.5283
Sb2PPt,45.6331,38.1822,-7.4509
TmThCd4,28.9063,30.6369,1.7306
La23Cd4Ru7,34.5753,25.3065,-9.2688
Tm5Ru4Au,25.9714,29.1977,3.2263
Rb2Np3NiO12,10.7319,14.0172,3.2853
NpH7(OsAu)2,20.9489,22.8709,1.922
Nb2Zn2NiO8,24.2326,19.5666,-4.666
BaCu2W,14.7421,15.8341,1.092
LiV2I,71.0467,55.6225,-15.4242
Sc4Al16Ir3,12.8225,9.9282,-2.8943
Zr2FeNi,72.5902,59.4964,-13.0938
Sc4Mn3Al16,16.5158,13.9494,-2.5664
HfGaH3,30.9475,22.4283,-8.5192
Na6Tb,25.4646,21.6748,-3.7899
SbIrI2,30.2063,31.2369,1.0306
CaNiBr4,12.0231,10.9645,-1.0586
Mn3NiO6,78.3161,69.8292,-8.4868
Co3Ni3(TeO8)2,15.5328,12.2724,-3.2604
Pa3Tl4NiO12,19.2983,20.6567,1.3584
La4Nd2SmY2,34.3202,29.4319,-4.8883
CdNiGeO4,1.9444,3.0922,1.1478
Pr3Dy(YS3)2,30.5433,23.1686,-7.3747
Pr2YNpN4,27.5364,24.3884,-3.148
ScMnAg4,38.4392,31.4664,-6.9728
Tc4AsRh,72.2804,59.1524,-13.128
Na2Dy(SnSe2)3,34.7712,29.6057,-5.1656
SiPRh,26.9837,21.4632,-5.5206
ScMnAs4,32.8785,26.5861,-6.2924
SiPRh,26.884,21.4632,-5.4209
La4CuCl,37.1005,27.0729,-10.0276
InFeRh4,38.0782,27.487,-10.5912
Sc(Ag2Sb)2,32.9883,26.3038,-6.6845
FePSe2,40.9589,33.735,-7.2239
BaOsPb2,37.0875,39.0464,1.959
ThAl2,7.4053,14.7086,7.3033
ZrBMo,28.6162,31.019,2.4028
TlSbMo2,31.9852,32.8189,0.8337
ThAl3,13.497,17.2824,3.7854
AlGeN3,12.2234,10.4705,-1.7529
AlPb4Br,42.6469,41.7588,-0.8881
NdH8Ir3,12.8896,14.1793,1.2897
Ca2TeW,22.923,24.2369,1.3139
U12PdRu5,52.701,52.7344,0.0334
Cs2ZnMo2(H2O5)2,13.9383,11.8041,-2.1342
Cs2GePtI6,27.84,25.5648,-2.2751
Cs2GePbI6,23.9308,24.4443,0.5135
H8Pt2Rh3,25.2221,17.9139,-7.3082
Ta2OsPd2,21.1799,27.3875,6.2076
BaRe2Pb,46.4918,42.4246,-4.0672
H8Pt2Rh3,25.2582,17.9139,-7.3443
VB2Mo,36.4865,32.4501,-4.0363
ScNi2(BO3)2,24.0364,21.7691,-2.2673
Ta2BiOs,43.0612,47.4884,4.4272
CoHO2,2.8053,4.0956,1.2903
La2PmRuO8,24.2292,22.0409,-2.1883
SrNdBi2,36.1245,38.3356,2.2111
Ce4ThCd,31.2822,32.778,1.4959
Na3Li2RuO6,19.4886,16.4991,-2.9895
NiGeIO2,25.9309,19.7868,-6.1442
SnIr3O,50.0776,46.8362,-3.2414
ScAg2Mo,25.1,22.514,-2.5861
Tm6In3Os2Ru,28.1277,30.8751,2.7474
Ta2OsPt,50.7782,49.065,-1.7133
La4SiBr,38.9589,28.6317,-10.3272
RuRh11,50.0352,36.3132,-13.7221
GeHIr,17.814,20.2355,2.4216
Nb2InHPd,63.9598,53.3091,-10.6507
Er3Pd5Au,18.3971,21.2367,2.8396
Li3Y2ScSe6,25.6194,20.8404,-4.779
Ce3(ZnCd2)2,18.2887,19.3224,1.0337
RbBi,14.7801,18.6451,3.8649
CuSbOs,31.9172,32.4159,0.4988
IrRu2,21.7869,24.3191,2.5322
Rb3Bi2,20.2206,20.545,0.3243
La2NiHPb,32.1076,27.5167,-4.5909
Bi2PbI,43.527,45.4647,1.9376
Ta2CuOs4,37.1803,39.8646,2.6843
Cd2OsBr,23.6068,24.8612,1.2544
LaNiH2Pb,22.6165,20.3981,-2.2184
CdOs2Br,29.7702,31.9917,2.2215
TaSnOs,6.1836,16.5628,10.3792
La2Al6OsRu,17.4487,16.9818,-0.4669
Na3Hf3PdSe8,59.4445,44.109,-15.3355
TmHfIrRu,61.9989,50.4233,-11.5756
Pr3Y6Ho2Tm,13.7814,14.7336,0.9521
Sm3(ZnGa2)2,13.1787,14.6027,1.424
Ti(BMo)2,0.0,4.7429,4.7429
TiBMo2,11.0212,13.8085,2.7873
ZnH3Rh4,20.3783,14.6451,-5.7331
ZnFeSe2,27.9363,23.0719,-4.8645
CaNiI2O,30.2598,27.0596,-3.2002
TbH2Br,4.1599,6.2782,2.1183
TlPt,70.2963,59.3644,-10.9319
BaY2Se,43.3519,37.1087,-6.2431
Cs6Rb9Pd,11.2803,10.8482,-0.4321
Tl2Pt,60.1609,54.6037,-5.5573
In2FeRu2,22.3836,19.4753,-2.9083
Pr2TlRuO8,13.6889,13.6037,-0.0852
Pr2SmRuO8,11.2773,11.3973,0.12
FeOsRh4,46.4329,34.1641,-12.2688
SiPb4Br,44.7972,42.6175,-2.1797
SrFeC3,49.542,34.6302,-14.9118
Tl2I2Br,29.0109,29.4644,0.4535
SrMnSn,34.2373,31.3796,-2.8577
Ni2Ag2RhO6,12.2408,10.4344,-1.8064
SrNiO2F,9.6048,8.2944,-1.3104
CuSe4Cl,35.0628,28.1014,-6.9614
Hf4CdPb,107.7104,79.3465,-28.3639
MnOs2,50.6092,51.5499,0.9407
LiCd4Te,19.9011,20.299,0.3979
KMn4Mo,71.9,58.3919,-13.5081
HfCdAu4,58.3233,52.0735,-6.2498
AlNiI2O,27.6892,22.5038,-5.1854
CrPtIN2,33.5471,27.7631,-5.7841
ZnFePb,24.8535,22.8921,-1.9614
AcYIrAu,41.7415,44.6688,2.9272
NiSbOsO,28.0269,27.7635,-0.2634
Pm5Ho3Tm,22.2969,25.0848,2.7879
La3Nd(SmTe3)2,38.7066,34.6021,-4.1045
TcNi2CO,35.5962,27.9594,-7.6369
Zn2FePb,18.1504,17.0384,-1.112
Be2HgSb,11.7447,11.0683,-0.6764
Pm2RuO,30.8262,28.3196,-2.5066
PrTcC,49.5953,39.0705,-10.5248
Na2In2Pt3,50.6713,38.7122,-11.9591
K2HgAs,8.2646,8.2317,-0.0329
ZnFe2Pb,20.9884,18.471,-2.5174
FeReRh4,47.146,34.6813,-12.4646
Tb6Pm3NdY2,23.8723,25.2611,1.3888
ScCoCuF,18.0195,14.2456,-3.7739
NaSr2Pr,11.8771,11.9298,0.0527
Ac4In16Co3,25.5707,26.4934,0.9228
SrNi3(SeO3)4,12.5044,10.931,-1.5734
Nd2Dy(PuTe2)3,44.2087,44.088,-0.1207
Gd2AlIr2,18.3708,22.1646,3.7938
Ba3Sc4O9,62.1436,54.4455,-7.698
Pr4Al3O10,4.2855,1.7338,-2.5517
CsMnH24(SO10)2,0.0,0.0,0.0
Mn2InCu2,40.8795,34.9021,-5.9774
MnInCu,42.5278,37.017,-5.5108
CaTa4Ni,29.1018,30.3669,1.2651
La3Nd2Te5,39.9675,36.4406,-3.5269
Si2(Ni7P2)3,16.0088,13.1543,-2.8545
Nd3TmPu3Te8,42.5506,42.8302,0.2796
CoOsRh2,36.867,32.5916,-4.2755
NbBRhC,66.1939,52.1787,-14.0152
BeNiO2F,3.2173,4.1604,0.9431
Sr2TlNiO,21.2873,19.1965,-2.0908
TbH7Br2,5.486,6.434,0.948
Ni5Mo2Ir,30.5501,29.1446,-1.4055
TaOsO2,11.2165,15.3859,4.1694
Re2SiP,44.4225,38.6631,-5.7594
CoOsRh2,36.5993,32.5916,-4.0077
TbY3Ga2,9.4596,11.3956,1.936
ReSiP3,33.2746,26.9679,-6.3067
ReSi2P,38.3557,29.5971,-8.7585
KLi3V,29.1743,22.6696,-6.5047
Li4Co3Ni3(TeO8)2,21.9065,18.1772,-3.7293
RbLiNiO2,10.0685,10.1267,0.0582
CrHgC2,49.5374,39.4027,-10.1346
DyTmCu10,10.2673,11.7313,1.464
HfNb5H6,70.8475,55.2439,-15.6036
Sr2FeSnO6,8.2659,7.4514,-0.8145
LaSc2,21.3137,18.2682,-3.0455
Zn2FePb,21.26,17.0384,-4.2216
Te4AuCl,33.7081,32.1732,-1.5349
Na4CoH6,6.2938,5.3164,-0.9774
MgCuW,22.7228,22.067,-0.6558
Th2AgRh,52.7869,49.6705,-3.1163
Ag2Mo,21.3741,21.8261,0.452
TaOs2Au,42.1163,48.3074,6.1911
Th2AgRh,52.7138,49.6705,-3.0433
Sc2CoCuPb,30.4864,25.9325,-4.5539
La5Sc,43.9547,32.8302,-11.1245
Zn2FePb,21.4553,17.0384,-4.4169
IrRuW3,44.8156,43.6452,-1.1704
SmVO4F,14.8097,12.9631,-1.8466
NaScPb,27.5463,28.094,0.5478
CaSm4Tc,27.9169,28.1611,0.2443
Tl4SiBr,38.585,37.9614,-0.6236
Na3Hf3ScSe8,58.3498,43.1425,-15.2073
Li2YSiOs,26.4588,24.7097,-1.7491
Be2HgSb,12.0874,11.0683,-1.0191
BaY4Zn,28.752,25.5201,-3.2319
TePb2,45.5561,46.9896,1.4336
SiBi2Sb,42.6713,40.4851,-2.1862
NaSr2Pm,19.1956,19.5501,0.3545
BaTbO4,17.7701,14.2063,-3.5638
Ac4Tl3Zn2,47.0649,48.1781,1.1132
Pr12Bi6Ru,23.3265,23.6528,0.3263
Pr12Hg6Pt,1.3153,0.5533,-0.7621
CoAgSe4,39.25,31.6591,-7.5909
NbSn,74.3625,64.4714,-9.8911
HfScCoCu,56.1978,42.4069,-13.791
TbScCoCu,26.9907,24.404,-2.5867
BaTbO2,0.0,0.0,0.0
Pm3Sm6YEr2,24.7681,26.1356,1.3675
Na2Ca2Sb2H,22.3915,18.6209,-3.7705
Zn2CrRe,28.5552,21.049,-7.5063
ZnHgSe4,33.8233,27.1043,-6.7191
LiCdSb4,33.2992,28.5836,-4.7156
Ta3AlHg,24.7634,26.963,2.1996
BOF3,0.0,0.0,0.0
Fe2Co4HPt2,34.9142,25.7092,-9.205
Pm2Nd4Dy2Y,24.1057,25.7348,1.629
YRe2PdO,45.4233,40.8904,-4.533
NiRuI2O,34.2998,28.4486,-5.8512
SbOs3,34.2195,39.2801,5.0607
TcAsPb4,53.1517,50.7344,-2.4173
FeSbOs2,35.5175,35.9842,0.4667
BeReBr4,16.1964,16.7025,0.5061
Ce(H2Pd)6,6.873,7.5338,0.6608
AlGaBi2H,25.1148,25.7925,0.6777
Sb2Os,45.0765,41.4915,-3.585
NiSeI2O,35.2046,29.1763,-6.0284
CaYAu4,37.4722,36.7326,-0.7396
CsRe,17.3949,24.2694,6.8746
YZnAu,25.1209,25.1265,0.0055
Tl2FeP2,30.0324,28.2366,-1.7958
NaSrF3,0.0,0.0,0.0
DyH7Ir2,11.3225,12.3949,1.0725
TaNiP2,18.8101,17.8706,-0.9395
Cd2RuF,12.4864,14.9534,2.4669
CeCo5P3,9.3203,7.4662,-1.854
BaNiTe2,20.6892,20.5461,-0.143
PuZnCoGe2,19.4779,17.9283,-1.5495
Mn4Si2C,69.5841,53.7473,-15.8368
ZrNi2Sb,43.3101,36.2557,-7.0544
KBi,26.9856,27.2316,0.246
SrCaRu,14.8479,14.8587,0.0108
LiSn2SbTe4,31.5704,29.7235,-1.8469
BaCaZn4,6.73,6.9554,0.2254
Si2PPb,25.9143,23.9198,-1.9945
TbSbMo2O9,0.3402,3.282,2.9418
Cs4TeH4Se3O16,9.8651,8.7306,-1.1345
Si2PPb,25.6968,23.9198,-1.777
AgBi(SO4)2,16.124,15.4942,-0.6298
PmCo5P3,9.4725,7.6177,-1.8548
GdGaCo,14.2922,13.932,-0.3602
BaCu2Sn,27.6863,24.7072,-2.9791
Co2TcMo,30.2908,30.8124,0.5216
KY2Ir,15.4585,23.0252,7.5668
Li2Ni3SnO8,20.5822,17.5115,-3.0706
Ca4AlBr,6.0087,7.1005,1.0919
CaLaZn4,15.2322,13.3572,-1.875
CoTc3Mo,61.3213,52.2468,-9.0745
CoTc2Mo,43.384,39.8585,-3.5255
Pa4Ga16Au3,23.4232,24.3741,0.9509
Na3CuRu,20.9975,17.9412,-3.0563
TcSb4As,48.0731,40.0912,-7.9818
Np2AlGePt6,72.4339,56.4413,-15.9926
PrPu3Te4,46.2952,45.9752,-0.32
SrIn3Fe,23.6508,22.4832,-1.1676
CoTcMo2,32.5528,32.1802,-0.3726
Pr12In6Ga,4.7475,5.023,0.2756
Al2GaBiH6,7.2895,8.2674,0.9778
BaSrSn,1.2219,5.5689,4.347
MnZnMoH2,25.4358,22.3597,-3.0761
Te2MoHIr,31.4341,29.0803,-2.3538
Si2Pt,33.9446,25.4094,-8.5352
TbNd2(PuTe2)3,44.1459,44.7529,0.6069
VIn,57.0632,49.7153,-7.3478
Cs2ZnH4(SeO5)2,14.9713,12.8394,-2.1319
Co2TcMo,30.2973,30.8124,0.5152
TmCo5P3,10.2095,8.3126,-1.8969
CaCuCBr,15.8295,13.4654,-2.3641
CaZnGa4,5.6378,6.3526,0.7148
PrSm3(YEr3)2,23.1169,24.3575,1.2407
CaZnBr4,6.339,7.3334,0.9944
Nb2NiRh,76.915,62.6315,-14.2835
Zn2CrRh,19.6419,15.619,-4.0229
La3Pm(PuTe3)2,46.6505,43.4005,-3.2501
ReSb7,44.9545,38.571,-6.3835
Sb3Rh5,47.2424,35.7849,-11.4574
Co2TcMo,30.1056,30.8124,0.7068
Ta4TcAs,42.1457,42.3652,0.2195
MgTlBi3,43.786,44.4581,0.6721
CaTm(AgHg2)2,11.8344,10.9628,-0.8716
MnZnMoH6,14.0328,12.2188,-1.814
Li5CoOF5,7.725,7.7888,0.0638
TaNiIr,19.0115,26.0476,7.0361
ReSb2,37.0338,35.6596,-1.3741
TbPr2(PuTe2)3,39.2284,39.1063,-0.122
Ce2Sm(TlTe2)3,38.9798,38.1703,-0.8095
Pr2PuTe3,23.2421,25.0174,1.7753
MnTl4Os,58.6956,55.9585,-2.7371
KCaYBr6,7.3325,7.1771,-0.1554
Ca2TaW,22.0227,25.1532,3.1305
NaBi3Ru,42.2707,42.0862,-0.1845
TbPr2Mn,29.6477,26.892,-2.7556
MnCo5Se,26.0242,22.9972,-3.0271
YZn5Pd2,14.8791,14.666,-0.2131
HfSc2F,41.6596,31.5729,-10.0867
KYTe2,26.5099,25.3385,-1.1714
CsCrP2(HO4)2,0.0,0.0,0.0
Ca(LaZr)2,55.7515,46.083,-9.6685
Hf3ScF,89.2377,62.8839,-26.3538
Tm3(UOs2)2,43.8199,46.2733,2.4534
LiCrCoN,51.5248,45.3234,-6.2014
SrCa4Sm,10.9826,11.5065,0.5239
Tb3Tm(PuTe2)4,44.7626,44.681,-0.0816
Fe3NiAu,29.2733,24.8369,-4.4365
SrAs(SO4)2,12.3392,10.8862,-1.453
Y2AlZn4Cu3,19.0853,16.0467,-3.0386
NaBeAg2Pt,35.8933,27.0613,-8.832
CuPdPb3,36.8672,37.8208,0.9536
Li3Ni2(PO4)3,16.6717,14.5854,-2.0863
RbZr2(AsO4)3,8.699,9.2157,0.5166
KAgMo,7.5483,10.0763,2.528
CaPmAg4,25.6017,21.8045,-3.7972
BaMnNbO5,43.5228,39.5442,-3.9786
NdSm(TlTe2)2,38.9045,38.97,0.0655
CaYBr2,14.6531,12.1407,-2.5123
ZrNpAs2O,27.8053,28.3037,0.4985
LaPuCu10,15.849,16.004,0.155
YbSb,20.3655,23.9039,3.5383
Na4Cd2Sn,22.6153,20.4391,-2.1763
Fe2Cl,5.9157,4.6354,-1.2803
BeBr5,9.4699,11.1215,1.6516
UMnPd2,50.676,47.5264,-3.1496
AcLa2Te3,42.0258,38.2713,-3.7544
CaLaPm4,26.0272,25.7024,-0.3249
Tb2SeI,25.539,25.5931,0.0541
SmPaRh2,47.0037,41.8013,-5.2024
CaCu4Ni,9.6967,8.8485,-0.8482
CaPm4Sm,21.5812,23.9243,2.3432
Y2TlCo2,42.6345,36.6159,-6.0186
SmTl4Bi3Te8,45.0793,44.6674,-0.4118
V3MoH8,33.3761,26.2238,-7.1523
PRh2W,92.4793,74.7784,-17.7009
NaZrAsO5,7.9467,9.3759,1.4292
P2Rh2W,66.5867,53.9939,-12.5927
CaZrAsO5,16.0584,16.3058,0.2474
SmPbI,20.3678,25.7886,5.4208
HfH5Os,26.4762,21.8274,-4.6488
K4Cr2Co,11.7362,9.8061,-1.9301
ScBF3,6.7222,5.9065,-0.8156
Zn2CrRu,11.5433,11.659,0.1156
Ca4AlIr,16.8065,14.4496,-2.3569
Ce3PrTe4,28.4221,28.3901,-0.032
CoNi2Rh,35.6562,28.0758,-7.5805
IrPb,42.6919,48.3951,5.7032
LaY2Zn,23.8027,20.0317,-3.771
CoSbSe4,42.2913,33.8749,-8.4164
U2NbC,85.7288,76.12,-9.6088
CaZn4Ir,14.9497,13.7838,-1.1658
La2TbPuTe4,38.3246,35.9095,-2.4151
ZnCoW2,29.7593,28.435,-1.3243
CaLa2Zr,51.8998,41.5637,-10.3361
Ca4LaSi,18.282,14.3869,-3.8951
Mn2NbSi,88.4482,70.8416,-17.6065
Zn2CoW,22.1404,19.9637,-2.1768
LiY4Cl,34.1239,33.5102,-0.6136
V2Ni3Rh4,52.2476,40.5119,-11.7356
Zr2NiSb,66.2836,55.4601,-10.8236
ZnCo2W,22.6945,20.5828,-2.1117
Os2Pt,48.5014,49.9538,1.4524
Zr2NiSb,66.3018,55.4601,-10.8417
PSe2N,42.5651,32.6458,-9.9193
Ca3Fe3(AsO4)4,14.0608,13.1388,-0.922
Cs(CoW)2,25.0798,26.2879,1.2081
Nd2SmO,18.4283,21.3036,2.8753
Pr2EuPb,17.8117,20.2197,2.4079
Ta4MnCr,60.0905,51.1502,-8.9403
CsSr4B22H18ClO46,0.6712,1.2608,0.5896
NdSm2O,18.1491,20.7343,2.5852
Fe4AsCl,20.8119,17.2677,-3.5442
V3(Se2Br)2,66.2943,51.5846,-14.7096
CsU2H3(C2O7)2,7.9272,7.2624,-0.6648
V(H2Os)4,23.1174,22.4978,-0.6196
V3(Te2I)2,66.5317,55.4192,-11.1125
ZrH12Pd7,11.1188,11.0194,-0.0994
K2ScW,18.4704,18.4897,0.0193
Np3Ti3H2,28.3536,30.3228,1.9692
V4Re3Mo2,76.449,63.1395,-13.3095
Zr2NiSb,66.3975,55.4601,-10.9374
AcThCo,39.0549,45.0168,5.9619
RbLi2SeI,15.3785,13.0514,-2.3271
TbHoGa,20.7298,23.8678,3.138
ScPdSe2,27.6708,21.6795,-5.9913
TlCoIr2,36.9228,39.2685,2.3457
